"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total"
"5 de jan. de 2026 10:56:56 GMT-8","25407411961","Serviços de Envio","701-8201915-1233802","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:56:56 GMT-8","25407411961","Serviços de Envio","702-1632268-6660222","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:56:56 GMT-8","25407411961","Serviços de Envio","702-1632268-6660222","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:56:56 GMT-8","25407411961","Serviços de Envio","702-4893466-7101026","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:56:56 GMT-8","25407411961","Serviços de Envio","702-4893466-7101026","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","701-4935818-3817023","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","701-4935818-3817023","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","702-3797263-5616248","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","702-3797263-5616248","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","701-1443568-5261011","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","701-1443568-5261011","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","701-6454862-6581037","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","701-6454862-6581037","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","702-9265901-1874666","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","702-9265901-1874666","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","702-2822738-5357868","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","702-2822738-5357868","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","701-3769825-3830634","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:00 GMT-8","25407411961","Serviços de Envio","701-3769825-3830634","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:01 GMT-8","25407411961","Serviços de Envio","701-1314681-2141841","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:01 GMT-8","25407411961","Serviços de Envio","701-1314681-2141841","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:01 GMT-8","25407411961","Serviços de Envio","702-3319577-6133860","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:01 GMT-8","25407411961","Serviços de Envio","702-3319577-6133860","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-22,02","0","-22,02"
"5 de jan. de 2026 10:57:01 GMT-8","25407411961","Serviços de Envio","701-5022583-3321012","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:01 GMT-8","25407411961","Serviços de Envio","701-5022583-3321012","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:02 GMT-8","25407411961","Serviços de Envio","702-9908369-1193016","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:02 GMT-8","25407411961","Serviços de Envio","702-9908369-1193016","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:02 GMT-8","25407411961","Serviços de Envio","702-2519610-6670641","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:02 GMT-8","25407411961","Serviços de Envio","702-2519610-6670641","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:05 GMT-8","25407411961","Serviços de Envio","702-7502992-3403427","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:05 GMT-8","25407411961","Serviços de Envio","702-7502992-3403427","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:05 GMT-8","25407411961","Serviços de Envio","701-6183367-7852204","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:05 GMT-8","25407411961","Serviços de Envio","701-6183367-7852204","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:05 GMT-8","25407411961","Serviços de Envio","701-6448977-5629849","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:05 GMT-8","25407411961","Serviços de Envio","701-6448977-5629849","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:05 GMT-8","25407411961","Serviços de Envio","702-6202927-6229052","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:05 GMT-8","25407411961","Serviços de Envio","702-6202927-6229052","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,57","0","-21,57"
"5 de jan. de 2026 10:57:06 GMT-8","25407411961","Serviços de Envio","701-9732586-1497060","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:06 GMT-8","25407411961","Serviços de Envio","701-9732586-1497060","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,84","0","-21,84"
"5 de jan. de 2026 10:57:06 GMT-8","25407411961","Serviços de Envio","702-4241680-1699466","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:06 GMT-8","25407411961","Serviços de Envio","702-4241680-1699466","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:06 GMT-8","25407411961","Serviços de Envio","702-0455864-7997024","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:06 GMT-8","25407411961","Serviços de Envio","702-0455864-7997024","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:06 GMT-8","25407411961","Serviços de Envio","701-6929670-3229052","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:06 GMT-8","25407411961","Serviços de Envio","701-6929670-3229052","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:07 GMT-8","25407411961","Serviços de Envio","701-2813062-4509861","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:07 GMT-8","25407411961","Serviços de Envio","701-2813062-4509861","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:07 GMT-8","25407411961","Serviços de Envio","701-6716195-9281011","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:07 GMT-8","25407411961","Serviços de Envio","701-6716195-9281011","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 10:57:07 GMT-8","25407411961","Serviços de Envio","701-3886191-0225056","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 10:57:07 GMT-8","25407411961","Serviços de Envio","701-3886191-0225056","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 12:09:56 GMT-8","25407411961","Serviços de Envio","701-5053891-0911424","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de jan. de 2026 12:09:56 GMT-8","25407411961","Serviços de Envio","701-5053891-0911424","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de jan. de 2026 12:52:15 GMT-8","25407411961","Taxa de serviço","","","Custo de Publicidade","","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","-2.580,22","0","-2.580,22"
"5 de jan. de 2026 13:07:47 GMT-8","25407224741","Transferir","","","Conta bancária com final: 192","","","Elo","","","","","0","0","0","0","0","0","0","0","-327,46","-327,46"
"5 de jan. de 2026 13:14:07 GMT-8","25407650401","Transferir","","","Conta bancária com final: 192","","","Visa Crédito","","","","","0","0","0","0","0","0","0","0","-3.801,83","-3.801,83"
"5 de jan. de 2026 13:14:08 GMT-8","25407411961","Transferir","","","Conta bancária com final: 192","","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-4.810,71","-4.810,71"
"5 de jan. de 2026 13:14:34 GMT-8","25380583021","Transferir","","","Conta bancária com final: 192","","","Amex","","","","","0","0","0","0","0","0","0","0","-60,63","-60,63"
"5 de jan. de 2026 13:16:13 GMT-8","25407650401","Transferir","","","Conta bancária com final: 192","","","Visa Crédito","","","","","0","0","0","0","0","0","0","0","-2.267,64","-2.267,64"
"5 de jan. de 2026 13:16:15 GMT-8","25407224741","Transferir","","","Conta bancária com final: 192","","","Elo","","","","","0","0","0","0","0","0","0","0","-137,28","-137,28"
"5 de jan. de 2026 13:16:15 GMT-8","25407411961","Transferir","","","Conta bancária com final: 192","","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-117,36","-117,36"
"5 de jan. de 2026 13:27:28 GMT-8","25407411961","Pedido","702-5450672-7564231","N3-Y3CG-4CQP","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Serra","ES","29175","78,90","0","3,90","0","0","-10,26","-3,90","0","0","68,64"
"5 de jan. de 2026 18:28:08 GMT-8","25407411961","Pedido","701-7520204-5267414","H2-QF9W-3BSI","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","04342","78,90","10,90","0","0","0","-10,26","-10,90","0","0","68,64"
"5 de jan. de 2026 19:59:26 GMT-8","25407650401","Pedido","701-0566379-5629066","LZ-XCCB-5AVH","Controle Financeiro Flork: ""Linda, Forte e Corajosa"" (Roxo)","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","03712","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"5 de jan. de 2026 20:15:43 GMT-8","25407411961","Ajuste","702-1437508-0521814","0D-3OVY-QX9W","Reembolso de Estoque FBA - Devolução do cliente","1","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","48,63","48,63"
"5 de jan. de 2026 21:49:01 GMT-8","25407650401","Pedido","701-3936084-0873846","CV-BL1K-YYFH","Planner 2026 - Seu novo começo começa aqui - o planner que floresce com você.","1","amazon.com.br","Visa Crédito","Amazon","Muriaé","MG","36883","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 22:17:04 GMT-8","25407411961","Pedido","701-8284335-2776232","CY-8NXE-ZK04","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Salvador","BA","41740","59,90","8,90","0","-8,90","0","-7,79","0","0","0","52,11"
"6 de jan. de 2026 00:27:04 GMT-8","25407411961","Pedido","701-9013996-0707403","H2-QF9W-3BSI","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Manaus","Amazonas","69060","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"6 de jan. de 2026 01:01:35 GMT-8","25407411961","Pedido","702-3039512-2655424","OI-WF8T-IXUA","Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade Azul","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Manaus","AM","69086","78,90","0","0","0","0","-10,26","0","0","0","68,64"
